n_places;milliseconds;milliseconds_n_at_once;valid_transitions
20;218.758;105.992;3
20;122.53;521.905;4
20;196.76;305.082;6
20;669.626;721.794;8
20;120.412;142.526;12
20;1158.51;1319.21;6
20;420.599;420.014;5
20;81.9828;81.8922;6
20;102.978;102.919;5
20;93.0025;92.9476;3
20;95.5327;95.7568;9
20;99.7031;99.6906;7
20;162.384;162.114;12
20;149.16;149.155;4
20;88.7937;88.7039;8
20;915.818;637.554;8
20;124.215;198.618;11
20;215.615;537.177;10
20;479.705;1466.11;6
20;173.251;172.956;5
20;494.713;3133.82;1
20;76.5851;76.0722;10
20;6951.64;6202.76;8
20;174.98;200.206;6
20;171.99;166.086;8
20;96.8456;96.7303;2
20;118.715;100.82;8
20;162.085;162.469;10
20;107.08;148.324;5
20;113.116;112.667;4
20;108.076;108.007;11
20;82.1555;81.8555;8
20;111.482;112.342;11
20;116.689;119.473;3
20;82.8912;82.8238;5
20;2337.76;779.066;7
20;292.673;292.45;9
20;99.9427;99.8602;3
20;131.175;137.628;10
20;87.9169;91.4454;7
20;176.227;148.95;9
20;631.464;36634.1;9
20;276.798;1028.38;6
20;68.759;71.2494;5
20;110.945;110.348;5
20;100.773;100.663;11
20;3376.78;345.445;7
20;164.048;1034.89;6
20;6700.01;7814.96;8
20;264.872;262.568;10
20;151.063;276.823;14
20;97.9829;96.3407;4
