n_places;milliseconds;milliseconds_n_at_once;valid_transitions
20;75.346;75.0617;15
20;83.5178;82.7546;20
20;120.302;167.86;2
20;88.1945;89.4316;13
20;97.5251;96.3327;11
20;87.4119;84.1033;27
20;146.065;210.99;7
20;144.22;142.964;5
20;96.8498;96.7302;24
20;80.7764;103.56;19
20;2990.88;1300.81;13
20;97.9285;97.5702;4
20;132.238;221.85;6
20;94.5466;94.2632;11
20;84.8681;84.7233;12
20;99.5774;152.119;13
20;103.492;100.656;15
20;83.2571;83.3057;18
20;158.528;91.6952;5
20;205.391;164.116;3
20;1341.72;221.486;4
20;86.1567;88.5843;12
20;110.858;110.279;19
20;85.3117;91.864;16
20;78.6836;79.2254;13
20;87.1685;92.6463;20
20;67.1029;63.9948;3
20;3094.3;17460.1;3
20;124.927;128.468;16
20;80.3436;79.8125;14
20;89.9125;94.3765;4
20;86.7864;84.515;4
20;219.712;212.065;9
20;18281.2;331.651;2
20;106.94;108.507;9
20;88.5285;88.5225;22
20;1889.63;4139.25;0
20;275.098;216.767;13
20;126.874;128.334;6
20;82.486;87.6676;7
20;102.327;89.9288;2
20;365.023;391.868;27
20;283.961;143.847;4
20;181.547;254.316;8
20;117.814;89.1287;5
20;260.988;287.119;11
20;81.1585;81.0222;2
20;84.3954;84.4066;20
20;244.989;118.946;4
20;93.266;93.2068;17
20;85.0417;83.6504;20
20;79.364;85.729;19
20;80.2675;78.3713;25
20;63.899;63.8049;10
20;96.6127;98.1386;15
20;113.019;102.066;23
20;194.645;141.304;1
20;121.979;113.591;13
20;310.269;85.7314;3
20;182.79;212.389;13
20;87.6949;86.895;12
20;72.355;72.1132;26
20;82.5227;82.9178;14
20;81.2711;66.6221;6
20;110.044;1169.18;6
20;65.515;65.37;1
20;102.608;101.647;11
20;84.666;84.5411;11
20;77.7637;86.4784;11
20;70.123;70.7738;14
20;78.4301;78.265;10
20;91.1166;93.7747;8
20;188.026;385.871;3
20;90.3084;90.2054;4
20;91.9314;92.0542;6
20;80.8167;80.949;4
20;106.491;104.899;17
20;111.134;107.168;3
20;92.217;92.0434;5
20;96.9423;97.2147;13
20;90.1896;90.0372;9
20;106.705;108.06;9
